PoArea,PdArea,OrdLdMi,All-In
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,17,305.95
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,60,396
p_oarea_WA-SEA,p_darea_WA-SEA,60,396
p_oarea_WA-SEA,p_darea_WA-SEA,78,357.55
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,83,362.15
p_oarea_WA-SEA,p_darea_WA-SEA,78,340.72
p_oarea_WA-SEA,p_darea_WA-SEA,74,319.29
p_oarea_WA-SEA,p_darea_WA-SEA,78,340.72
p_oarea_WA-SEA,p_darea_WA-SEA,71,311.59
p_oarea_WA-SEA,p_darea_WA-SEA,93,411.44
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,60,396
p_oarea_WA-SEA,p_darea_WA-SEA,84,364.29
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,60,396
p_oarea_WA-SEA,p_darea_WA-SEA,97,627.67
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,72,298.01
p_oarea_WA-SEA,p_darea_WA-SEA,60,396
p_oarea_WA-SEA,p_darea_WA-SEA,32,281.55
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,13,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,13,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,65,309.52
p_oarea_WA-SEA,p_darea_WA-SEA,106,441.03
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,10,285.51
p_oarea_WA-SEA,p_darea_WA-SEA,18,316.19
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,12,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,41,379.38
p_oarea_WA-SEA,p_darea_WA-SEA,47,437.89
p_oarea_WA-SEA,p_darea_WA-SEA,18,316.19
p_oarea_WA-SEA,p_darea_WA-SEA,18,316.19
p_oarea_WA-SEA,p_darea_WA-SEA,18,316.19
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,61,396.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,16,325.6
p_oarea_WA-SEA,p_darea_WA-SEA,46,437.05
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,90,417.48
p_oarea_WA-SEA,p_darea_WA-SEA,31,361.83
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,31,434.82
p_oarea_WA-SEA,p_darea_WA-SEA,12,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,4,284.54
p_oarea_WA-SEA,p_darea_WA-SEA,44,434.34
p_oarea_WA-SEA,p_darea_WA-SEA,37,434.31
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,8,237.45
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,13,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,325,960.52
p_oarea_WA-SEA,p_darea_WA-SEA,325,960.52
p_oarea_WA-SEA,p_darea_WA-SEA,325,960.52
p_oarea_WA-SEA,p_darea_WA-SEA,325,960.52
p_oarea_WA-SEA,p_darea_WA-SEA,1,335.9
p_oarea_WA-SEA,p_darea_WA-SEA,1,335.9
p_oarea_WA-SEA,p_darea_WA-SEA,62,317.45
p_oarea_WA-SEA,p_darea_WA-SEA,8,237.45
p_oarea_WA-SEA,p_darea_WA-SEA,70,312.68
p_oarea_WA-SEA,p_darea_WA-SEA,71,311.32
p_oarea_WA-SEA,p_darea_WA-SEA,74,318.99
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,78,340.4
p_oarea_WA-SEA,p_darea_WA-SEA,83,361.81
p_oarea_WA-SEA,p_darea_WA-SEA,78,340.4
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,84,363.95
p_oarea_WA-SEA,p_darea_WA-SEA,78,357.55
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,3,275.47
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,37,354.8
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,28,351.2
p_oarea_WA-SEA,p_darea_WA-SEA,17,305.95
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,60,396
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,64,329.44
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,29,318.2
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,25,359.58
p_oarea_WA-SEA,p_darea_WA-SEA,325,960.52
p_oarea_WA-SEA,p_darea_WA-SEA,46,436.46
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,105,456.01
p_oarea_WA-SEA,p_darea_WA-SEA,32,279.31
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,73,355.3
p_oarea_WA-SEA,p_darea_WA-SEA,38,336.55
p_oarea_WA-SEA,p_darea_WA-SEA,38,336.55
p_oarea_WA-SEA,p_darea_WA-SEA,38,336.55
p_oarea_WA-SEA,p_darea_WA-SEA,60,450
p_oarea_WA-SEA,p_darea_WA-SEA,60,450
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,36,286.9
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,13,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,64,512.44
p_oarea_WA-SEA,p_darea_WA-SEA,62,333.37
p_oarea_WA-SEA,p_darea_WA-SEA,1,335.88
p_oarea_WA-SEA,p_darea_WA-SEA,71,311.32
p_oarea_WA-SEA,p_darea_WA-SEA,82,340.4
p_oarea_WA-SEA,p_darea_WA-SEA,17,305.95
p_oarea_WA-SEA,p_darea_WA-SEA,65,308.17
p_oarea_WA-SEA,p_darea_WA-SEA,98,430.32
p_oarea_WA-SEA,p_darea_WA-SEA,66,308.17
p_oarea_WA-SEA,p_darea_WA-SEA,93,411.05
p_oarea_WA-SEA,p_darea_WA-SEA,52,298.7
p_oarea_WA-SEA,p_darea_WA-SEA,65,313.13
p_oarea_WA-SEA,p_darea_WA-SEA,84,363.95
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,8,237.45
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,60,450
p_oarea_WA-SEA,p_darea_WA-SEA,60,450
p_oarea_WA-SEA,p_darea_WA-SEA,60,450
p_oarea_WA-SEA,p_darea_WA-SEA,78,357.55
p_oarea_WA-SEA,p_darea_WA-SEA,32,279.31
p_oarea_WA-SEA,p_darea_WA-SEA,113,481.7
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,13,330.25
p_oarea_WA-SEA,p_darea_WA-SEA,1,335.91
p_oarea_WA-SEA,p_darea_WA-SEA,4,284.54
p_oarea_WA-SEA,p_darea_WA-SEA,44,434.34
p_oarea_WA-SEA,p_darea_WA-SEA,97,626.6
p_oarea_WA-SEA,p_darea_WA-SEA,73,314.48
p_oarea_WA-SEA,p_darea_WA-SEA,96,419.62
p_oarea_WA-SEA,p_darea_WA-SEA,71,313.13
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,201,762.18
p_oarea_WA-SEA,p_darea_WA-SEA,36,287.25
p_oarea_WA-SEA,p_darea_WA-SEA,78,357.55
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,60,490
p_oarea_WA-SEA,p_darea_WA-SEA,38,336.55
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,1,300.35
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,6,262.1
p_oarea_WA-SEA,p_darea_WA-SEA,28,321.1
p_oarea_WA-SEA,p_darea_WA-SEA,8,237.45
